musician,conductor,guitarist
collector,conductor
amateur,hobbyist
gain,amplifier
attack,assault
port,terminal
weaponry,armament,ammunition
headphone
pedal
visual_communication,video,demonstration
recording,video
region,area,layer
tableware,flatware,silverware,glassware,cutlery
breakable,glass
binoculars,binocular
magnifier,telescope,microscope
eyes,binocular,sight
receive,receiver
electronic_component,transducer,transistor,transmitter
phone,receiver
organism,person
person,communicator,athlete,contestant,player
perceiving,touch
plaything,ball
bedclothes,throw
system,government,program,structure,organism,weapon_system
physical_activity,sport
appendage,tentacle,limb,arm
susceptibility,sensitivity
modulate,transmitter
tv,transmitter
transmit,transmitter
electronic,transmitter
amplifies,transmitter
incitement,signal
feet,tripod
framework,rack
bipod,tripod
holder,tripod
three,tripod
positioning,mounting
configuring,attaching
base,trivet
monopod,tripod
stabilizing,tripod
legged,tripod
three_legged,tripod
stamina,legs
occupation,position,profession
convertor,converter
convert,converter
ornament,jewelry
ware,tableware
eating_utensil,fork,knife
utensil,silverware,knife
bearings,headset
wheeled_vehicle,car,bicycle
transportation,bicycle,delivery
bike,bicycle
headphones,headset
headgear,headset,cap
earphones,headset
ounces,sleeve
coat,jacket
shell,jacket
clothes,sleeve,shirt,shirts
blouses,sleeve
conduit,tube,pipe
manifold,cylinder
sleave,sleeve
lap,cuff
extremity,limb
armrest,arm
cli,switch
situation,event,standing,thing
computer_hardware,computer
consumer_electronics,calculator,player
widget,button
cavalry,charger
charges,charger
indefinite_quantity,load,supply
destrier,charger
weapon,gun,knife,blade,sword,lethal_weapon,projectile
conduction,electrical_conduction
warhorse,charger
spectacles,sunglasses
eyeglasses,sunglasses
goods,sporting_goods
converge,sunglass
convex,sunglass
clarity,focus
piece,article
sleeve
bag,case,backpack,envelope
box,case
compartment,box,module
package,box,pack,bundle
vessel,screen
glass,binocular,sunglass
connection,communication,contact
charger
argument,case
record,history
concept,fact,conceptualization
explanation,reason
statement,explanation,condition,agreement
condition,circumstance,situation
proposal,advice
information,evidence,data
broadcast,transmitter
conference,session
download
backpack
envelope,card
knapsack,backpack
clothing,accessory,headdress,jacket,garment,shirts,sleeve
furniture,table,lamp,desk
gun,strap,rifle,firearm
jewelry,ring
headset
casing,sleeve
desk,lamp
module,cartridge
space,compartment
area,space
status,standing
time,space,moment
point,moment
handle,case
event,case
circumstance,event
program,application,monitor,module
structure,layer,building,housing
standing,stand
cover
notebook,paper,planner
cable
cord,cable,wick,string,thread
wick,lamp
rope,cord,cable
television,cable
broadcasting,television
telecommunication,broadcasting
anchor,cable
hook,anchor
catch,hook
newscaster,anchor
announcer,newscaster
broadcaster,announcer
articulator,speaker
mount,tripod
tripod
adapter
camera,tripod,film
mechanism,filter,control
instrument,weapon,guitar
controller
conductor,semiconductor,electrode
transmitter,receiver
converter
keyboard
periodical,magazine
photographic_equipment,camera
background
desktop,background
computer,desktop,calculator,server,download,notebook
calculator,counter
server,download
printer,paper
lever,key
foreground,background
view,foreground
window,foreground
fence,wall
bracket
surface,interface,screen,side,board
past,history
collection,data,book,library
microphone,bug,headset
bug,software
transducer,microphone,receiver,antenna
receiver,transmitter
antenna,transmitter
transistor,amplifier
amplifier,microphone
lens,sunglass
monitor
terminal,cathode
dvd
movies,dvd
show,display,demonstration,broadcast
strap,backpack,strop
strop,strap
band,strap
belt,band
accessory,belt
headdress,cap
jacket,sleeve
garment,raglan,shirt,sleeve,sweater
shirts,sleeve
hanger,strap
filter
filtrate,filter
pass,filter
pitch,ball
gobo
noise,filter
sound,noise,guitar
sunglass
screen,monitor,projector
other
stand,tripod,lectern
table,stand,counter,desk,lamp,lectern
counter,bar
lamp,light_bulb
assembly,convention,meeting
meeting,convention,conference,session
hold,stand,tripod
coverage,cover
copy,book,print
print,paper
plastic,bag
application,software
facility,utility,depository,retail_outlet
defect,bug
debugging,software
problem_solving,debugging
panel
pad,panel
bar,panel,lever
player,server,ballplayer,golfer
ballplayer,fielder
light,brightness,gobo,lamp,beam,projector
brightness,glare
weight,light
photons,light
electromagnetic_radiation,photons,light,beam
radiation,electromagnetic_radiation
discharge,gun
energy,radiation
force,energy,propulsion
intensity,force
plate,disk
flatware,plate
silverware,flatware,fork
glassware,glass
cutlery,fork
feature,aspect,attraction
fork,headset
sharpener,strop
glare,gobo
taproot,gobo
source,taproot
fixture,bracket
top,cap,shirt,lectern
speaker,orator,lecturer
orator,speaker
chairperson,speaker
presiding_officer,speaker
athlete,cricketer,ballplayer,sport,runner
contestant,athlete,player
woofer,speaker
tweeter,speaker
stereo,speaker
hearing,speaker
session,hearing
convention,conference
audio,speaker
cube,box
card
ace,card
pulp,wood_pulp,paper
parchment,paper
linen,bed_linen
rifle,riflescope
firearm,rifle,charger
intrauterine_device,loop
stripe,band
badge,stripe
whip,strap
light_bulb,lamp
electric,lamp
car,electric,drive
bicycle,headset
bulb,lamp
stalk,bulb,cutting
hunt,stalk
search,hunt,pursuit
pursuit,stalk
operation,search
lighting,lamp
interior_decoration,lighting
adornment,jewelry
switch,lamp
php,lamp
riflescope
telescopic_sight,riflescope
gunsight,telescopic_sight
cartridge,charger
hub,switch
interface,module
aspect,surface
wood_pulp,paper
publisher,magazine
firm,publisher
business,firm
printing,paper
notation,musical_notation
bed_linen,sheet
cloth,linen
pencil,paper
graphite,pencil
semiconductor,transistor
electrode,collector,cathode
cathode,battery
hobbyist,collector
battery
assault,battery
artillery,battery
armament,artillery
ammunition,cartridge
movie,feature,film,projector
video,movie
demonstration,display
binocular
telescope,binocular
microscope,binocular
catcher,receiver
infielder,catcher
fielder,infielder
cricketer,fielder
sport,football
football,receiver
game,football,sport
play,game,guitar
touch,play,contact
ball,football
tentacle,antenna
limb,arm
arm,sleeve
sensitivity,antenna
communication,message,signal,visual_communication,contact
rack,tripod
mounting,mount
connecting,mounting
attaching,connecting
trivet,tripod
legs,tripod
position,stand,sight,placement
ring
cap,thimble
thimble,sleeve
shirt,sleeve
raglan,sleeve
sweater,sleeve
pipe,casing,manifold
tube,pipe
cylinder,pipe,disk
cuff,sleeve
key,keyboard
musical_notation,key
button,key
load,charger
electrical_conduction,discharge
sunglasses,sunglass
sporting_goods,sunglasses
focus,sunglass
string,guitar
sequence,string
series,sequence
ordering,series
polynomial,series
mapping,polynomial
repeat,sequence
tuple,string
thread,string
string_theory,string
model,string_theory
representation,model,image
creation,representation
beginning,creation
drive
disk,drive
circle,disk
driver,drive
golfer,driver
road,drive
way,road,path
journey,way
travel,journey
course,way
direction,course
path,direction
route,path
propulsion,drive
influence,force,control,manipulation
power,influence,control
guitar
fretted,guitar
stringed_instrument,guitar
musical_instrument,stringed_instrument,guitar
plectrum,guitar
lute,guitar
soundboard,guitar
neck,guitar
clamp
library
reading,library
interpretation,reading
archive,library
depository,archive,library
ease,effortlessness
storage,library,store,supply
maintenance,storage
retention,storage
possession,retention,property
store,library,provision
accumulation,store
retail_outlet,store
repository,library
building,library,house,temple
property,constitution
shelves,library
room,library
books,library
fiction,books
fantasies,books
literature,books
public,library
schools,library
bookshop,library
shop,bookshop
borrow,library
knife,dagger,bayonet,scalpel
dagger,knife,stiletto
tool,knife
sharpen,knife
stiletto,knife
cutter,knife
bayonet,knife
blade,knife
sword,knife
lethal_weapon,sword
stab,knife
cutting,knife
scalpel,knife
medical_device,scalpel
athame,knife
plug
control,restraint
variables,control
buttons,control
regulate,control
countermeasure,control
measure,countermeasure
non_existent,control
remote,control
restraint,control,restriction,license
restriction,restraint
rule,restriction,dictate
measuring_stick,rule
discipline,restraint
operate,control
in_charge,control
supervision,control
management,supervision,administration
taking_care_of,management
administration,management
medication,administration
dictate,control
under,control
manipulation,control
board
batten,board
strip,batten
boundary,surface
lumber,board
wood,lumber
woodwork,lumber
supply,provision
resource,supply,support,aid
available,supply
availability,supply
air,supply
gas,air
ga,air
element,air
fill,supply
enough,fill
demand,supply
request,demand
substitute,supply
furnish,supply
deficiency,supply
equip,supply
provide,supply
provision,supply
providing,provision,sheltering
delivery,service
supple,supply
tank,supply
weapon_system,tank
film,projector
images,film
pictures,images
cameraman,film
photographer,cameraman,film
picture,film
pellicle,film
investment,pellicle
thin,film
ikon,film
license
authorization,license
allow,license
credential,license
freedom,license
permit,license
permission,license
approval,permission
acceptance,approval
assent,acceptance
agreement,assent
sympathy,compatibility
acquisition,acceptance
acquiring,acquisition
acknowledgment,acceptance
authorize,license
punishment,discipline
training,discipline
practice,training
activity,practice
use,practice
teaching,training,lesson,lecture
education,teaching
doctrine,teaching
exercising,training
capability,activity
aptitude,capability
ability,capability
profession,education
avowal,profession
learning,education
upbringing,education
belief,doctrine,opinion
switcher
cart
carriage,cart
pack
team,pack
semigroup,group,monoid
monoid,group
bundle,pack
extender
extend,extender
quick_draw,extender
protein,extender
peptide,protein
nutrient,protein
substance,nutrient
filler,extender
runner,extender
messenger,runner
traveler,messenger
housing,dwelling
sheltering,housing
house,housing
dwelling,house
real_estate,building
financials,real_estate
family,house
kin,family
relative,kin
lectern
bible,lectern
handbook,bible
passage,text
lector,lectern
clergyman,lector
educator,lector,teacher
professional,educator
church,lectern
religion,church
parish,church
jurisdiction,parish
temple,church
lesson,lectern
communicating,teaching
lecturer,lectern
teacher,lecturer
academic,teacher
lecture,lectern
address,lecture
stop,stand
lection,lectern
slanted,lectern
projector
beam,projector
image,projector,imagery
quality,clearness
reels,projector
movie_theaters,projector
theaters,projector
planner,projector
optical,projector
sight,spectacle
spectacle,sight
acquaintance,connection
imagery,spectacle
impression,image
appearance,impression
pretense,appearance,affectation
imagination,pretense,vision
attendance,appearance
judgment,opinion
modality,sight
treatment,modality
sense,modality,sight
awareness,sense
consciousness,awareness
knowing,awareness,understanding
believing,knowing
meaning,sense
appreciation,sense
understanding,appreciation
attitude,position,orientation
orientation,attitude
placement,orientation
contact,placement,touch
affectation,attitude
due_process,judgment
seen,sight
eye,sight
organ,eye
attention,eye
attraction,attention
vision,sight
sensation,vision
perception,sensation,touch
cognition,perception
conceptualization,perception
experience,vision
happening,experience
see,sight
seeing,sight
visual,sight
job,sight
projectile,sight
organization,unit
